id,original_title,overview,release_date,popularity,vote_average,vote_count,genre_names
13184,Bangkok Dangerous,"When carrying out a hit, assassin Joe always makes use of the knowledge of the local population. On arriving in Bangkok, Joe meets street kid Kong and he becomes his primary aide. But when Kong is nearly killed, he asks Joe to train him up in the deadly arts and unwittingly becomes a target of a band of killers.",2008-08-21,18.266,5.176,969,"['Action', 'Crime', 'Thriller']"
10987,Halloween: The Curse of Michael Myers,"Six years after being kidnapped by a cult, Jamie tries to escape the clutches of her serial killer uncle, Michael Myers.",1995-09-29,23.387,5.175,1050,"['Horror', 'Thriller']"
292280,The Bye Bye Man,"When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover his name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate.",2017-01-12,52.593,5.174,1190,"['Horror', 'Thriller']"
345923,All I See Is You,A blind woman's relationship with her husband changes when she regains her sight and discovers disturbing details about themselves.,2017-08-10,14.736,5.172,561,"['Mystery', 'Thriller', 'Drama']"
42425,A spasso nel tempo,"While visiting Universal Studios in Hollywood along with their respective families, two Italian tourists get on a real time machine and got lost in time. Professor Mortimer effort to rescue them result in trips through various ages of ancient Italy.",1996-12-13,7.995,5.172,319,"['Adventure', 'Comedy', 'Science Fiction']"
9656,Black Christmas,"A group of sorority sisters, snowed in over the holiday break, tries desperately to survive the night as a relentless killer terrorizes and murders them, one by one.",2006-12-15,28.308,5.172,523,"['Horror', 'Mystery']"
582885,Mignonnes,"Amy, an 11-year-old girl, joins a group of dancers named “the cuties” at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process.",2020-08-19,18.635,5.2,419,['Drama']
10216,Species II,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",1998-04-10,31.473,5.169,662,"['Science Fiction', 'Action', 'Horror']"
440,Aliens vs Predator: Requiem,"After a horrifying PredAlien crash-lands near a small Colorado town, killing everyone it encounters and producing countless Alien offspring, a lone Predator arrives to ""clean up"" the infestation.",2007-12-25,43.067,5.2,2739,"['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']"
440471,Escape Plan 2: Hades,"Ray Breslin manages an elite team of security specialists trained in the art of breaking people out of the world's most impenetrable prisons. When his most trusted operative, Shu Ren, is kidnapped and disappears inside the most elaborate prison ever built, Ray must track him down with the help of some of his former friends.",2018-06-05,30.155,5.165,1390,"['Action', 'Thriller', 'Mystery', 'Crime', 'Adventure']"
14199,The Adventures of Sharkboy and Lavagirl,"Everyone always knew that Max had a wild imagination, but no one believed that his wildest creations -- a boy raised by watchful great white sharks and a girl with the force of a volcano -- were real. Now, these two pint-sized action masters will show Max that even an ordinary kid has what it takes to be extraordinary.",2005-06-10,34.294,5.164,1444,"['Adventure', 'Family', 'Science Fiction']"
44912,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",2011-06-14,50.341,5.162,7035,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
522444,Black Water: Abyss,"An adventure-loving couple convince their friends to explore a remote, uncharted cave system in the forests of Northern Australia. With a tropical storm approaching, they abseil into the mouth of the cave, but when the caves start to flood, tensions rise as oxygen levels fall and the friends find themselves trapped. Unknown to them, the storm has also brought in a pack of dangerous and hungry crocodiles.",2020-07-09,20.512,5.15,413,"['Horror', 'Action', 'Adventure']"
10461,Get Carter,"Jack Carter, a mob enforcer living in Las Vegas, travels back to his hometown of Seattle for his brother's funeral. During this visit, Carter realizes that the death of his brother was not accidental, but a murder. With this knowledge, Carter sets out to kill all those responsible.",2000-10-06,30.608,5.149,538,"['Action', 'Drama', 'Thriller', 'Crime']"
242512,Ouija,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,2014-10-24,50.906,5.147,2580,['Horror']
10944,In the Cut,"Following the gruesome murder of a young woman in her neighborhood, an English teacher living in New York City — as if to test the limits of her own safety —propels herself into an impossibly risky sexual liaison with a police detective.",2003-10-22,15.1,5.1,401,"['Drama', 'Mystery', 'Thriller']"
9624,On Deadly Ground,Forrest Taft is an environmental agent who works for the Aegis Oil Company in Alaska. Aegis Oil's corrupt CEO is the kind of person who doesn't care whether or not oil spills into the ocean or onto the land—just as long as it's making money for him.,1994-02-18,30.22,5.145,453,['Action']
123103,Aftershock,Mayhem and death follow when an earthquake traps a group of tourists in a Chilean town.,2012-09-12,20.12,5.1,314,"['Horror', 'Thriller']"
256961,Paul Blart: Mall Cop 2,"Security guard Paul Blart is headed to Las Vegas to attend a Security Guard Expo with his teenage daughter Maya before she departs for college. While at the convention, he inadvertently discovers a heist - and it's up to Blart to apprehend the criminals.",2015-04-16,28.441,5.144,1493,"['Action', 'Comedy', 'Family']"
4723,Southland Tales,"Set in the futuristic landscape of Los Angeles on July 4, 2008, as it stands on the brink of social, economic and environmental disaster. Boxer Santaros is an action star who's stricken with amnesia. His life intertwines with Krysta Now, an adult film star developing her own reality television project, and Ronald Taverner, a Hermosa Beach police officer who holds the key to a vast conspiracy.",2007-11-14,111.791,5.141,520,"['Science Fiction', 'Thriller', 'Comedy']"
42434,Natale a Miami,"In Christmastime Miami, heartbroken divorcée Giorgio invites himself to stay at his best friend Mario's — unaware that the latter is having an affair with his ex-wife — and ends up pursued by Mario's barely-of-age daughter; nosy and out-of-touch Ranuccio crashes his son's sex-themed holidays before ending up in a series of mishaps with Giorgio.",2005-12-16,7.882,5.1,491,['Comedy']
13741,Seuls Two,"A bumbling Paris policeman is doggedly determined to capture the master thief that repeatedly eludes him, even when they're the last two men on Earth.",2008-06-25,11.786,5.135,304,['Comedy']
9405,Double Team,"A CIA agent is interned for failing to kill an international terrorist. Escaping from his island exile, he teams up with a flamboyant arms dealer and sets out to find the terrorist and rescue the agent's family. Together they're a two-man arsenal... with enough voltage to rock the free world.",1997-04-04,26.457,5.135,726,"['Action', 'Science Fiction']"
8814,Doom,"A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.",2005-10-20,44.724,5.135,2144,"['Action', 'Horror', 'Science Fiction']"
57089,Hoodwinked Too! Hood VS. Evil,"Red Riding Hood is training in the group of Sister Hoods, when she and the Wolf are called to examine the sudden mysterious disappearance of Hansel and Gretel.",2011-04-29,19.496,5.13,524,"['Comedy', 'Animation', 'Family']"
11252,Psycho,"A young female embezzler arrives at the Bates Motel, which has terrible secrets of its own.",1998-12-04,36.127,5.13,940,"['Mystery', 'Thriller', 'Horror']"
11090,The Animal,"When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat.",2001-06-01,25.827,5.13,1192,['Comedy']
9037,Grease 2,"It's 1961, two years after the original Grease gang graduated, and there's a new crop of seniors and new members of the coolest cliques on campus, the Pink Ladies and T-Birds. Michael Carrington is the new kid in school - but he's been branded a brainiac. Can he fix up an old motorcycle, don a leather jacket, avoid a rumble with the leader of the T-Birds, and win the heart of Pink Lady Stephanie?",1982-06-11,30.749,5.1,652,"['Comedy', 'Music', 'Romance']"
18843,Dr. Dolittle 3,"Lisa Dolittle sends her daughter to 'Durango', a Dude Ranch, to find herself. While there, she uses her talent to talk to the animals in order to save Durango from being taken over by a neighboring Ranch.",2006-04-25,12.045,5.127,433,"['Comedy', 'Family', 'Fantasy']"
12279,Spy Kids 3-D: Game Over,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker. It's up to Juni to save his sister, and ultimately the world.",2003-07-25,25.275,5.125,2135,"['Action', 'Adventure', 'Comedy', 'Family', 'Science Fiction']"
11895,Police Academy 6: City Under Siege,"Our favourite police men are called together to deal with a gang who rob banks and jewelers. Using their various talents as well as their extraordinary luck, the crooks stand no chance against our men and women in blue.",1989-03-09,18.129,5.125,812,"['Comedy', 'Crime']"
10016,Ghosts of Mars,"In 2176, a Martian police unit is sent to pick up a highly dangerous criminal at a remote mining post. Upon arrival, the cops find the post deserted and something far more dangerous than any criminal — the original inhabitants of Mars, hellbent on getting their planet back.",2001-08-24,16.213,5.125,1037,"['Action', 'Horror', 'Science Fiction']"
980078,Winnie the Pooh: Blood and Honey,"Christopher Robin is headed off to college and he has abandoned his old friends, Pooh and Piglet, which then leads to the duo embracing their inner monsters.",2023-01-27,43.37,5.122,1221,['Horror']
492336,Deep Blue Sea 2,"When shark conservationist Dr. Misty Calhoun is invited to consult on a top-secret project run by pharmaceutical billionaire Carl Durant, she is shocked to learn that the company is using unpredictable and highly aggressive bull sharks as its test subjects, which soon break loose and cause havoc.",2018-04-17,31.35,5.119,507,"['Action', 'Horror', 'Science Fiction']"
10477,Driven,"Talented rookie race-car driver Jimmy Bly has started losing his focus and begins to slip in the race rankings. It's no wonder, with the immense pressure being shoveled on him by his overly ambitious promoter brother as well as Bly's romance with his arch rival's girlfriend Sophia. With much riding on Bly, car owner Carl Henry brings former racing star Joe Tanto on board to help Bly. To drive Bly back to the top of the rankings, Tanto must first deal with the emotional scars left over from a tragic racing accident which nearly took his life.",2001-04-27,29.106,5.118,691,"['Action', 'Drama']"
24476,Beethoven's 3rd,"Everyone's favorite St. Bernard returns in this family film about man's best friend. Richard Newton, his wife Beth and kids Brennan and Sara shove off in their camper for a road trip. Along the way, they gain a new passenger: slobbery Beethoven. The Newtons plan to return Beethoven to his owner -- but not before he turns hero when a pair of thieves enter the picture.",2000-09-07,12.992,5.115,340,"['Family', 'Comedy']"
301608,The Trust,A pair of cops investigating a drug invasion stumble upon a mysterious bank vault.,2016-04-29,25.484,5.111,457,"['Thriller', 'Drama', 'Crime']"
2486,Eragon,"In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realized he's the one person who can defend his home against an evil king.",2006-12-14,23.217,5.104,3162,"['Fantasy', 'Action', 'Adventure', 'Family']"
354979,Dog Eat Dog,"Carved from a lifetime of experience that runs the gamut from incarceration to liberation, Dog Eat Dog is the story of three men who are all out of prison and now have the task of adapting themselves to civilian life.",2016-11-04,13.768,5.1,335,"['Drama', 'Crime', 'Thriller']"
4474,My Super Ex-Girlfriend,"When New York architect Matt Saunders dumps his new girlfriend Jenny Johnson - a smart, sexy and reluctant superhero known as G-Girl - she uses her powers to make his life a living hell!",2006-07-20,16.944,5.1,1380,"['Comedy', 'Science Fiction', 'Romance']"
8998,Friends with Money,"As she reaches her mid-thirties and quits her lucrative job, singleton Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends. She begins to envy the security of her richer friends and, although their lives may seem easier, Olivia's friends have their problems too: screenwriters Christine and Patrick are unable to collaborate on their latest project, Jane and Aaron have lost the romance in their relationship, and Franny and Matt have difficulties handling the demands of parenthood.",2006-04-07,10.728,5.098,560,"['Comedy', 'Drama', 'Romance']"
99770,Astérix & Obélix : Au service de Sa Majesté,Asterix crosses the channel to help second-cousin Anticlimax face down Julius Caesar and invading Romans.,2012-10-17,16.599,5.097,1257,"['Family', 'Adventure', 'Comedy']"
27902,Love Wrecked,"18-year-old Jenny Taylor is ecstatic when she finds out that her favorite rock star, Jason Masters, is a guest at the tropical resort where she is working for the summer. When they are both thrown overboard during a Caribbean cruise, she saves his life and they find themselves stranded on a remote beach. Deliriously in love with the idea of time alone with him, she manages to hide the fact that they're a stone's throw away from their resort.",2005-11-01,26.537,5.1,480,"['Romance', 'Comedy']"
302349,Iron Sky: The Coming Race,"29 years after the events of Iron Sky, the former Nazi Moonbase has become the last refuge of mankind. Earth was devastated by a nuclear war, but buried deep under the wasteland lies a power that could save the last of humanity - or destroy it once and for all. An old enemy leads our heroes on an adventure into the Hollow Earth. To save humanity, they must battle the Vril, an ancient shapeshifting reptilian race, and their army of dinosaurs.",2019-01-25,19.287,5.096,366,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']"
293771,Dead Rising,A group of people fight to survive in a zombie infested town.,2015-03-27,21.685,5.09,335,"['Horror', 'Science Fiction', 'Action']"
289720,Outcast,"A mysterious warrior teams up with the daughter and son of a deposed Chinese Emperor to defeat their cruel brother, who seeks their deaths.",2014-09-26,35.044,5.09,450,"['Action', 'Adventure']"
586333,¿A quién te llevarías a una isla desierta?,"On their last night together, four longtime flatmates' lives are suddenly upended when a secret is revealed during the course of an evening celebration.",2019-03-22,8.618,5.1,368,"['Comedy', 'Drama']"
23685,Monkeybone,"After a car crash sends repressed cartoonist Stu into a coma, he and the mischievous Monkeybone, his hilarious alter-ego, wake up in a wacked-out waystation for lost souls. When Monkeybone takes over Stu's body and escapes to wreak havoc on the real world, Stu has to find a way to stop him before his sister pulls the plug on reality forever!",2001-02-23,20.208,5.088,313,"['Adventure', 'Fantasy', 'Animation', 'Comedy', 'Science Fiction']"
430354,Bushwick,"When an unknown military force invades Bushwick, a Brooklyn neighborhood, young student Lucy and war veteran Stupe must rely on each other to escape and survive.",2017-08-25,31.126,5.1,446,"['Thriller', 'Action']"
441614,Amar,"Laura and Carlos love each other as if every day was the last, and perhaps that first love intensity is what will tear them apart a year later.",2017-04-21,3.279,5.1,497,['Romance']
151368,Open Windows,"Nick is excited to discover he's won a dinner date with his favorite actress, Jill Goddard. But when Jill refuses to honor the contest, he receives an offer he can't refuse: the ability to view Jill secretly via computer. Nick begins watching the unknowing star on her webcam, not realizing that this decision will put himself and Jill at risk as they enter a terrifying world of cat-and-mouse.",2014-07-04,20.661,5.084,427,"['Thriller', 'Action', 'Crime']"
407451,A Wrinkle in Time,"After the disappearance of her scientist father, three peculiar beings send Meg, her brother, and her friend to space in order to find him.",2018-03-08,69.496,5.083,1756,"['Adventure', 'Science Fiction', 'Family', 'Fantasy']"
193612,The Quiet Ones,A professor and his students perform a dangerous experiment that causes a young woman to lose her sanity.,2014-04-01,11.079,5.1,624,['Horror']
42437,Natale a Rio,"Fabio is in love with his colleague Linda, but she has never even seen him until he's mistaken for her boyfriend. Paolo and Mario leave for a luxurious vacation in Rio de Janeiro for Christmas, without knowing that their sons have booked a trip for the same low-cost destination and, for a problem of homonymy between fathers and sons, the two holidays are exchanged.",2008-12-19,7.155,5.1,444,['Comedy']
346651,Pandemic,"After a virus of epic proportions overwhelms the planet—with more infected than uninfected—humanity is losing its grip on survival and its only hope is finding a cure and keeping the infected contained. Lauren, a doctor, arrives in Los Angeles with her crack team to lead the hunt for uncontaminated civilian survivors, but nothing can prepare them for the blood-soaked mayhem they witness as they head into the Californian streets where everything is considered a trap.",2016-02-26,19.462,5.079,335,"['Action', 'Science Fiction', 'Horror']"
71670,Hostel: Part III,"Set in Las Vegas, the film centers on a man who attends his best friend's bachelor party, unaware of an insidious agenda that plays into hunting humans.",2011-12-22,25.366,5.075,1133,['Horror']
43554,Paparazzi,A  montley group of free-lance photographers are desperate to grab a good shot of a celebrity.,1998-12-18,12.828,5.1,317,['Comedy']
9682,Pulse,"When the dead discover a means to contact the living through electronic devices, cellphones and computers become open gateways to monstrosities and destruction.",2006-08-11,27.483,5.066,491,"['Horror', 'Science Fiction', 'Mystery', 'Drama']"
75736,Catch.44,"The lives of three female assassins take a sudden turn when their charming boss lures them into one last job. They soon find themselves thrust into a bizarre situation involving a psychotic hit man, a grizzled trucker and a delusional line cook.",2011-12-08,17.228,5.062,331,"['Drama', 'Action', 'Thriller']"
12702,Critters 3,"As fanged, furious furballs viciously invade an L.A. apartment building and sink their teeth into the low-rent tenants, Josh leads the battle to beat back the conniving critters and save the planet.",1991-12-11,18.584,5.058,353,"['Comedy', 'Horror', 'Science Fiction']"
3093,Basic Instinct 2,"Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game.",2006-03-29,27.585,5.056,738,"['Crime', 'Mystery', 'Thriller']"
9722,Bewitched,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic show ""Bewitched"".",2005-06-21,26.081,5.053,1497,"['Comedy', 'Fantasy', 'Romance']"
146227,Getaway,"Former race car driver Brent Magna is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner on a high-speed race against time, at the command of the mysterious villain holding his wife hostage.",2013-08-29,23.67,5.05,604,"['Action', 'Crime']"
10685,The Watcher,"FBI agent Joel Campbell, burnt-out and shell-shocked after years spent chasing serial killers, flees L.A. to begin a new life for himself in Chicago. But five months later, Joel's best laid plans are abruptly cut short when his new hometown becomes the setting for some particularly gruesome murders--murders that could only have been committed by one man: David Allen Griffin. One of Joel's most elusive and cunning nemeses, Griffin has followed his former pursuer to Chicago in order to play a sadistic game of cat and mouse. Taunting Joel with photographs of his intended victims and leaving his crime scenes meticulously free of clues in order to keep the police at bay, Griffin derives as much pleasure out of watching Joel react to every movement as watching his victims die. But when Griffin moves into Joel's inner circle, Joel must quickly find some way to stop him before someone close to him becomes the next one to die.",2000-09-08,21.208,5.05,473,"['Mystery', 'Thriller']"
123229,Les Kaïra,3 childhood friends who have never left their hometown in the suburb try to get into porn as a way of earning easy money.,2012-07-11,17.287,5.0,339,['Comedy']
12158,Vampire in Brooklyn,"Detective Rita Veder is assigned to a baffling serial murder case. After examining the crime scene — a corpse-filled ship found adrift at sea — she meets Maximilian, a smooth-talking Caribbean playboy determined to romance her.",1995-10-26,11.979,5.047,558,"['Comedy', 'Horror', 'Romance']"
246320,Les Trois Frères : Le Retour,"Three brothers are reunited on the occasion of the death of his mother. The three are in a difficult stage of their lives due to economic difficulties: Bernard is a failed actor, Didier pretends to be a professor of philosophy when, in fact, is selling sex toys and Pascal lives off a rich sexagenarian. Accompanied by Sara, the teenage daughter of Bernard, they live surprising encounters while new problems appear.",2014-02-12,5.842,5.045,420,['Comedy']
5393,Happily N'Ever After,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort.",2007-01-05,16.597,5.045,410,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']"
9947,Elektra,"Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",2005-01-13,79.219,5.043,2334,"['Action', 'Fantasy', 'Adventure']"
354556,Защитники,"During the Cold War, an organization called ""Patriot"" created a super-hero squad, which includes members of multiple soviet republics. For years, the heroes had to hide their identities, but in hard times they must show themselves again.",2017-02-14,27.462,5.042,745,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction', 'Thriller']"
8617,Prom Night,"Donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends.",2008-04-10,27.615,5.042,697,"['Horror', 'Drama', 'Mystery']"
13257,Mr. Woodcock,"Taken aback by his mother's wedding announcement, a young man returns home in an effort to stop her from marrying his old high school gym teacher, a man who made high school hell for generations of students.",2007-09-14,24.013,5.041,422,"['Comedy', 'Romance']"
77941,I soliti idioti,"A movie based on the italian sitcom ""I Soliti Idioti"".",2011-11-04,6.58,5.038,365,['Comedy']
429467,The Lodgers,"1920, rural Ireland. Anglo-Irish twins Rachel and Edward share a strange existence in their crumbling family estate. Each night, the property becomes the domain of a sinister presence (The Lodgers) which enforces three rules upon the twins: they must be in bed by midnight; they may not permit an outsider past the threshold; and if one attempts to escape, the life of the other is placed in jeopardy. When troubled war veteran Sean returns to the nearby village, he is immediately drawn to the mysterious Rachel, who in turn begins to break the rules set out by The Lodgers. The consequences pull Rachel into a deadly confrontation with her brother - and with the curse that haunts them.",2017-10-05,34.637,5.0,471,"['Horror', 'Thriller', 'Mystery']"
11679,xXx: State of the Union,Darius Stone's criminal record and extreme sports obsession make him the perfect candidate to be the newest XXX agent. He must save the U.S. government from a deadly conspiracy led by five-star general and Secretary of Defense George Deckert.,2005-04-27,40.191,5.032,1774,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']"
205724,Welcome to the Jungle,A company retreat on a tropical island goes terribly awry.,2013-04-27,12.657,5.031,405,['Comedy']
523638,Prisoners of the Ghostland,"In the treacherous frontier city of Samurai Town, a ruthless bank robber is sprung from jail by wealthy warlord The Governor, whose adopted granddaughter Bernice has gone missing. The Governor offers the prisoner his freedom in exchange for retrieving the runaway. Strapped into a leather suit that will self-destruct within five days, the bandit sets off on a journey to find the young woman—and his own path to redemption.",2021-08-31,15.869,5.03,536,"['Action', 'Fantasy', 'Horror']"
13972,The Women,"The story centers on a group of gossipy, high-society women who spend their days at the beauty salon and haunting fashion shows. The sweet, happily-wedded Mary Haines finds her marriage in trouble when shop girl Crystal Allen gets her hooks into Mary's man.",2008-09-12,24.945,5.029,325,"['Comedy', 'Romance']"
325358,Superfast!,"Undercover cop Lucas White joins Vin Serento's gang of illegal street racers. They are fast and they are furious and they plan to double cross Los Angeles kingpin Juan Carlos de la Sol, who hides his cash in a downtown Taco Bell.",2015-03-05,68.882,5.028,417,"['Comedy', 'Action']"
308529,Kickboxer: Vengeance,"Eric and Kurt Sloane are the descendants of a well-known Venice, California-based family of martial artists. Kurt has always been in older brother, Eric's shadow, as he lacks the instincts needed to become a champion. Against Kurt's concerns, Eric accepts a paid offer and travels to Thailand to challenge the Muay Thai champion Tong Po and fails with dire consequences. Kurt sets out for revenge. He trains with his brother's mentor, Master Durand, for a Muay Thai fight against the merciless champion, Tong Po. Durand first thinks Kurt is impossible to train, but through a series of spiritual exercises and tests, Durand discovers that Kurt has a deeper strength that will carry him through his final showdown with Tong Po.",2016-07-14,23.673,5.028,392,"['Action', 'Drama']"
2830,My Boss's Daughter,"When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers.",2003-08-21,18.994,5.028,664,"['Comedy', 'Romance']"
89691,ATM,"After leaving their company Christmas Party together, David Hargrove and Emily Brandt’s impromptu first date takes an unexpected turn when their coworker, Corey, asks them to make a late-night stop at an ATM.  What should be a routine transaction turns into a desperate struggle for survival when an unknown man appears outside the vestibule.  With the wintry temperatures dipping below freezing, and the morning sunrise still hours away, they have no choice but to play the man’s deadly game of cat-and-mouse.",2012-02-17,18.162,5.027,577,"['Horror', 'Thriller']"
10032,Van Wilder 2: The Rise of Taj,"Taj Mahal Badalandabad leaves Coolidge College behind for the halls of Camford University in England, where he looks to continue his education, and teach an uptight student how to make the most out of her academic career.",2006-12-01,13.328,5.0,387,"['Comedy', 'Romance']"
385448,The Little Mermaid,A young reporter and his niece discover a beautiful and enchanting creature they believe to be the real little mermaid.,2018-08-02,19.731,5.017,826,"['Family', 'Adventure', 'Fantasy', 'Romance', 'Drama']"
133469,Les seigneurs,A former footballer living in Brittany enlists his old teammates to help the local fisherman to win some games in order to raise money and save jobs.,2012-09-26,11.889,5.013,674,"['Drama', 'Comedy', 'Romance']"
71676,Ghost Rider: Spirit of Vengeance,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",2011-12-10,36.293,5.008,3669,"['Action', 'Fantasy', 'Thriller']"
481375,Malevolent,"A brother-sister team who fake paranormal encounters for cash get more than they bargained for when a job at a haunted estate turns very, very real.",2018-12-13,28.228,5.004,455,['Horror']
42684,Skyline,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",2010-11-11,33.853,4.998,1563,"['Science Fiction', 'Adventure', 'Action', 'Thriller']"
5458,Cruel Intentions 2,"After his precocious behavior has gotten him bounced out of one more in a string of exclusive private schools, 16-year old Sebastian Valmont has arrived in New York City to live with his father and stepmother. The cunning and handsome Sebastian may have met his match, however in his equally manipulative and beautiful stepsister Kathryn Merteuil.",2000-11-09,15.564,4.993,368,['Drama']
802443,Deadly Illusions,"A bestselling female novelist, suffering from writer's block, hires an innocent young woman to watch over her twin children. As the novelist dangerously indulges in her new best seller, the line between the life she's writing and the one she's living becomes blurred.",2021-03-18,24.346,5.0,315,"['Thriller', 'Drama']"
65055,Shark Night 3D,A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks.,2011-09-02,17.699,4.985,507,"['Thriller', 'Horror']"
654974,Home Sweet Home Alone,"After being left at home by himself for the holidays, 10-year-old Max Mercer must work to defend his home from a married couple who tries to steal back a valuable heirloom.",2021-11-12,25.269,4.984,592,"['Comedy', 'Crime', 'Family']"
297160,XX,This all-female horror anthology features four dark tales from four fiercely talented women.,2017-02-17,21.545,4.984,411,['Horror']
44918,Titanic II,"On the 100th anniversary of the original voyage, a modern luxury liner christened ""Titanic 2,"" follows the path of its namesake. But when a tsunami hurls an ice berg into the new ship's path, the passengers and crew must fight to avoid a similar fate.",2010-08-07,35.395,4.983,404,"['Action', 'Thriller', 'Romance', 'Adventure']"
724989,Hard Kill,"The work of billionaire tech CEO Donovan Chalmers is so valuable that he hires mercenaries to protect it, and a terrorist group kidnaps his daughter just to get it.",2020-09-04,27.745,4.982,624,"['Action', 'Adventure', 'Thriller']"
35169,Furry Vengeance,"When real estate developer Dan Sanders finalizes plans to level a swath of pristine Oregon forest to make way for a soulless housing subdivision, a band of woodland creatures rises up to throw a monkey wrench into the greedy scheme. Just how much mischief from the furry critters can the businessman take before he calls it quits?",2010-04-30,24.992,4.981,575,"['Family', 'Comedy']"
12107,Nutty Professor II: The Klumps,"The hilarity begins when professor Sherman Klump finds romance with fellow DNA specialist, Denise Gaines, and discovers a brilliant formula that reverses aging. But Sherman's thin and obnoxious alter ego, Buddy Love, wants out...and a big piece of the action. And when Buddy gets loose, things get seriously nutty.",2000-07-27,21.811,5.0,1257,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']"
495673,Le Flic de Belleville,"When a childhood friend from Miami gets killed after he comes to warn of encroaching drug gangs, Baaba moves to Miami and teams up with a local officer to bring down the criminals.",2018-10-17,15.078,4.979,353,"['Comedy', 'Crime']"
11246,Hellraiser: Hellseeker,"When the puzzle box is once again solved, Pinhead and his legion demolish all who dare oppose them. But standing in his way is the only person who has defeated Cenobites of the past.",2002-10-15,20.996,4.976,332,"['Horror', 'Thriller', 'Mystery']"
429422,Capone,"The 47-year old Al Capone, after 10 years in prison, starts suffering from dementia and comes to be haunted by his violent past.",2020-06-26,30.761,4.973,353,"['Crime', 'Drama']"
14564,Rings,"Julia becomes worried about her boyfriend Holt when he explores the dark urban legend of a mysterious videotape said to kill the watcher seven days after viewing. She sacrifices herself to save her boyfriend and in doing so makes a horrifying discovery: there is a ""movie within the movie"" that no one has ever seen before.",2017-02-01,389.724,4.973,2427,['Horror']
480572,Bullet Head,A group of career criminals finds itself trapped in a warehouse with the law – and an Attack Dog named DeNiro closing in.,2017-12-07,20.937,5.0,500,"['Crime', 'Drama', 'Thriller']"
